Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
safety-lancets,Safety lancets,"<p>Fires once and retracts. It cannot be reused by accident, which is exactly what you want in a shared or domestic setting.</p><h2>What makes it a safety lancet</h2><p>The needle retracts and locks after it fires, so the lancet cannot be used twice and cannot stick anyone afterwards. That is the whole design, and it is why safety lancets have replaced the older reusable devices nearly everywhere.</p><p>They still go in a sharps container. A retracted needle is safer, not absent.</p><h2>Gauge and depth</h2><p>A finer lancet hurts less and yields a smaller drop. 28G is the common compromise. If you are not getting enough blood, warming the hand and letting it hang below heart level does more than going to a thicker lancet.</p><h2>Specifications</h2><table><tr><th>Mechanism</th><td>Retracting</td></tr><tr><th>Use</th><td>Single use</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,lancets,diag,launch-range",FALSE,Gauge and length,"28G, 1.8mm",Pack,Box of 100,GPS-DIA-SAFETY-LANCETS-0101,0,shopify,0,deny,manual,22.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,Safety lancets,"Safety lancets, 28G, single use, box of 100","28G single-use safety lancets with a retracting needle that cannot be reused. Box of 100, priced on the page, no account needed.",draft
safety-lancets,,,,,,,Gauge and length,"28G, 1.8mm",Pack,Box of 200,GPS-DIA-SAFETY-LANCETS-0102,0,shopify,0,deny,manual,42.00,TRUE,TRUE,,,,,,
safety-lancets,,,,,,,Gauge and length,"30G, 1.5mm",Pack,Box of 100,GPS-DIA-SAFETY-LANCETS-0201,0,shopify,0,deny,manual,22.90,TRUE,TRUE,,,,,,
safety-lancets,,,,,,,Gauge and length,"30G, 1.5mm",Pack,Box of 200,GPS-DIA-SAFETY-LANCETS-0202,0,shopify,0,deny,manual,42.00,TRUE,TRUE,,,,,,
safety-lancets,,,,,,,Gauge and length,"21G, 2.2mm",Pack,Box of 100,GPS-DIA-SAFETY-LANCETS-0301,0,shopify,0,deny,manual,22.90,TRUE,TRUE,,,,,,
safety-lancets,,,,,,,Gauge and length,"21G, 2.2mm",Pack,Box of 200,GPS-DIA-SAFETY-LANCETS-0302,0,shopify,0,deny,manual,42.00,TRUE,TRUE,,,,,,
blood-glucose-test-strips,Blood glucose test strips,"<p>Batch coded on the vial, which is the number your meter wants. Check compatibility before you order a carton.</p><h2>About blood glucose test strips</h2><p>Batch coded on the vial, which is the number your meter wants. Check compatibility before you order a carton.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: Vial of 50 and Vial of 100.</p><p>Vial of 50: .</p><p>Vial of 100: .</p><h2>Pack sizes</h2><p>Available as box of 2 vials and carton of 10. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Sample</th><td>0.5 microlitre</td></tr><tr><th>Storage</th><td>Room temperature</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,strips,diag,launch-range",FALSE,Vial size,Vial of 50,Pack,Box of 2 vials,GPS-DIA-BLOOD-GLUCOSE-TEST-STRIPS-0101,0,shopify,0,deny,manual,39.00,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,Blood glucose test strips,"Blood glucose test strips, vial of 50","Blood glucose test strips: Vial of 50, batch coded. Available as box of 2 vials and carton of 10. Priced on the page, no account needed, dispatched from.",draft
blood-glucose-test-strips,,,,,,,Vial size,Vial of 50,Pack,Carton of 10,GPS-DIA-BLOOD-GLUCOSE-TEST-STRIPS-0102,0,shopify,0,deny,manual,179.00,TRUE,TRUE,,,,,,
blood-glucose-test-strips,,,,,,,Vial size,Vial of 100,Pack,Box of 2 vials,GPS-DIA-BLOOD-GLUCOSE-TEST-STRIPS-0201,0,shopify,0,deny,manual,39.00,TRUE,TRUE,,,,,,
blood-glucose-test-strips,,,,,,,Vial size,Vial of 100,Pack,Carton of 10,GPS-DIA-BLOOD-GLUCOSE-TEST-STRIPS-0202,0,shopify,0,deny,manual,179.00,TRUE,TRUE,,,,,,
thermometer-probe-covers,Thermometer probe covers,"<p>Fits the common oral and tympanic probes. Cheap, and the thing that stops a thermometer being a vector.</p><h2>About thermometer probe covers</h2><p>Fits the common oral and tympanic probes. Cheap, and the thing that stops a thermometer being a vector.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: Universal oral and Tympanic.</p><p>Universal oral: .</p><p>Tympanic: .</p><h2>Pack sizes</h2><p>Available as box of 100 and carton of 20 boxes. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Fit</th><td>Universal</td></tr><tr><th>Use</th><td>Single use</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,covers,diag,launch-range",FALSE,Fit,Universal oral,Pack,Box of 100,GPS-DIA-THERMOMETER-PROBE-COVERS-0101,0,shopify,0,deny,manual,8.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,Thermometer probe covers,"Thermometer probe covers, universal","Thermometer probe covers: Universal, single use. Available as box of 100 and carton of 20 boxes. Priced on the page, no account needed, dispatched from.",draft
thermometer-probe-covers,,,,,,,Fit,Universal oral,Pack,Carton of 20 boxes,GPS-DIA-THERMOMETER-PROBE-COVERS-0102,0,shopify,0,deny,manual,154.00,TRUE,TRUE,,,,,,
thermometer-probe-covers,,,,,,,Fit,Tympanic,Pack,Box of 100,GPS-DIA-THERMOMETER-PROBE-COVERS-0201,0,shopify,0,deny,manual,8.90,TRUE,TRUE,,,,,,
thermometer-probe-covers,,,,,,,Fit,Tympanic,Pack,Carton of 20 boxes,GPS-DIA-THERMOMETER-PROBE-COVERS-0202,0,shopify,0,deny,manual,154.00,TRUE,TRUE,,,,,,
vaginal-speculum-disposable,"Vaginal speculum, disposable","<p>Single use, with a channel for a light source. Sized small through large.</p><h2>Single use rather than reprocessed</h2><p>A single use speculum removes the reprocessing loop entirely: no soaking, no autoclave cycle, no tracking of how many cycles an instrument has been through. For a practice without a sterilising room that is not a convenience, it is the only workable option.</p><p>Moulded polymer, smooth edges, with a locking mechanism that holds position without a thumbscrew to work one handed.</p><h2>With or without a light</h2><p>An integral light source removes the need to position a lamp, which is most of the awkwardness. It adds cost per unit, so most practices stock both and use the lit ones where they help.</p><h2>Specifications</h2><table><tr><th>Sterility</th><td>Individually wrapped</td></tr><tr><th>Light</th><td>Channel compatible</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,covers,diag,launch-range",FALSE,Size,Small,Pack,Box of 25,GPS-DIA-VAGINAL-SPECULUM-DISPOSABLE-0101,0,shopify,0,deny,manual,49.00,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,"Vaginal speculum, disposable","Vaginal speculum, single use, S, M and L","Single-use vaginal speculums in small, medium and large, with or without an integral light. Priced on the page, no account needed.",draft
vaginal-speculum-disposable,,,,,,,Size,Small,Pack,Carton of 100,GPS-DIA-VAGINAL-SPECULUM-DISPOSABLE-0102,0,shopify,0,deny,manual,179.00,TRUE,TRUE,,,,,,
vaginal-speculum-disposable,,,,,,,Size,Medium,Pack,Box of 25,GPS-DIA-VAGINAL-SPECULUM-DISPOSABLE-0201,0,shopify,0,deny,manual,49.00,TRUE,TRUE,,,,,,
vaginal-speculum-disposable,,,,,,,Size,Medium,Pack,Carton of 100,GPS-DIA-VAGINAL-SPECULUM-DISPOSABLE-0202,0,shopify,0,deny,manual,179.00,TRUE,TRUE,,,,,,
vaginal-speculum-disposable,,,,,,,Size,Large,Pack,Box of 25,GPS-DIA-VAGINAL-SPECULUM-DISPOSABLE-0301,0,shopify,0,deny,manual,49.00,TRUE,TRUE,,,,,,
vaginal-speculum-disposable,,,,,,,Size,Large,Pack,Carton of 100,GPS-DIA-VAGINAL-SPECULUM-DISPOSABLE-0302,0,shopify,0,deny,manual,179.00,TRUE,TRUE,,,,,,
ecg-electrodes,ECG electrodes,"<p>Foam backed with a wet gel that has not dried out in the packet, which is the usual complaint with cheap electrodes.</p><h2>About ECG electrodes</h2><p>Foam backed with a wet gel that has not dried out in the packet, which is the usual complaint with cheap electrodes.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: Adult and Paediatric.</p><p>Adult: .</p><p>Paediatric: .</p><h2>Pack sizes</h2><p>Available as bag of 50 and carton of 600. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Gel</th><td>Wet</td></tr><tr><th>Backing</th><td>Foam</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,ecg,diag,launch-range",FALSE,Patient,Adult,Pack,Bag of 50,GPS-DIA-ECG-ELECTRODES-0101,0,shopify,0,deny,manual,18.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,ECG electrodes,"ECG electrodes, wet gel","ECG electrodes: Wet gel, foam backed. Available as bag of 50 and carton of 600. Priced on the page, no account needed, dispatched from Sydney.",draft
ecg-electrodes,,,,,,,Patient,Adult,Pack,Carton of 600,GPS-DIA-ECG-ELECTRODES-0102,0,shopify,0,deny,manual,199.00,TRUE,TRUE,,,,,,
ecg-electrodes,,,,,,,Patient,Paediatric,Pack,Bag of 50,GPS-DIA-ECG-ELECTRODES-0201,0,shopify,0,deny,manual,18.90,TRUE,TRUE,,,,,,
ecg-electrodes,,,,,,,Patient,Paediatric,Pack,Carton of 600,GPS-DIA-ECG-ELECTRODES-0202,0,shopify,0,deny,manual,199.00,TRUE,TRUE,,,,,,
ultrasound-gel,Ultrasound gel,"<p>Does not stain the probe or the linen, which is the difference between a gel you buy once and one you buy again.</p><h2>About ultrasound gel</h2><p>Does not stain the probe or the linen, which is the difference between a gel you buy once and one you buy again.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: 250mL bottle and 5L refill.</p><p>250mL bottle: .</p><p>5L refill: .</p><h2>Pack sizes</h2><p>Available as each and carton of 6. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Type</th><td>Non sterile</td></tr><tr><th>pH</th><td>Neutral</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,ecg,diag,launch-range",FALSE,Format,250mL bottle,Pack,Each,GPS-DIA-ULTRASOUND-GEL-0101,0,shopify,0,deny,manual,8.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,Ultrasound gel,"Ultrasound gel, non staining","Ultrasound gel: Non staining, hypoallergenic. Available as each and carton of 6. Priced on the page, no account needed, dispatched from Sydney.",draft
ultrasound-gel,,,,,,,Format,250mL bottle,Pack,Carton of 6,GPS-DIA-ULTRASOUND-GEL-0102,0,shopify,0,deny,manual,46.00,TRUE,TRUE,,,,,,
ultrasound-gel,,,,,,,Format,5L refill,Pack,Each,GPS-DIA-ULTRASOUND-GEL-0201,0,shopify,0,deny,manual,8.90,TRUE,TRUE,,,,,,
ultrasound-gel,,,,,,,Format,5L refill,Pack,Carton of 6,GPS-DIA-ULTRASOUND-GEL-0202,0,shopify,0,deny,manual,46.00,TRUE,TRUE,,,,,,
urinalysis-strips,Urinalysis strips,"<p>Ten pads on a strip, read against the chart on the tube. Keep the lid closed and the desiccant in, because these go off fast once air gets at them.</p><h2>About urinalysis strips</h2><p>Ten pads on a strip, read against the chart on the tube. Keep the lid closed and the desiccant in, because these go off fast once air gets at them.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: 10 parameter and 4 parameter.</p><p>10 parameter: the standard panel.</p><p>4 parameter: screening only.</p><h2>Pack sizes</h2><p>Available as tube of 100, box of 5 tubes and carton of 20 tubes. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Parameters</th><td>10</td></tr><tr><th>Read</th><td>Visual, against the tube chart</td></tr><tr><th>Storage</th><td>Sealed, with desiccant</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,strips,urine,launch-range",FALSE,Parameters,10 parameter,Pack,Tube of 100,GPS-DIA-URINALYSIS-STRIPS-0101,0,shopify,0,deny,manual,21.90,TRUE,TRUE,https://d2ol7oe51mr4n9.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/0c77e718-d1f9-4641-99a2-412f2643e68d.png,1,Urinalysis strips,"Urinalysis strips, 10 parameter","Urinalysis strips: 10 parameter, tube of 100. Available as tube of 100, box of 5 tubes and carton of 20 tubes. Priced on the page, no account needed.",draft
urinalysis-strips,,,,,,,Parameters,10 parameter,Pack,Box of 5 tubes,GPS-DIA-URINALYSIS-STRIPS-0102,0,shopify,0,deny,manual,99.00,TRUE,TRUE,,,,,,
urinalysis-strips,,,,,,,Parameters,10 parameter,Pack,Carton of 20 tubes,GPS-DIA-URINALYSIS-STRIPS-0103,0,shopify,0,deny,manual,368.00,TRUE,TRUE,,,,,,
urinalysis-strips,,,,,,,Parameters,4 parameter,Pack,Tube of 100,GPS-DIA-URINALYSIS-STRIPS-0201,0,shopify,0,deny,manual,21.90,TRUE,TRUE,,,,,,
urinalysis-strips,,,,,,,Parameters,4 parameter,Pack,Box of 5 tubes,GPS-DIA-URINALYSIS-STRIPS-0202,0,shopify,0,deny,manual,99.00,TRUE,TRUE,,,,,,
urinalysis-strips,,,,,,,Parameters,4 parameter,Pack,Carton of 20 tubes,GPS-DIA-URINALYSIS-STRIPS-0203,0,shopify,0,deny,manual,368.00,TRUE,TRUE,,,,,,
otoscope-ear-specula,Otoscope ear specula,"<p>Disposable tips in the two sizes that cover adults and children. Check they seat on your otoscope head before you order a carton, because the fittings are not universal.</p><h2>About otoscope ear specula</h2><p>Disposable tips in the two sizes that cover adults and children. Check they seat on your otoscope head before you order a carton, because the fittings are not universal.</p><p>Supplied non-sterile, single use.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: 2.5mm, 4mm and Mixed bag.</p><p>2.5mm: paediatric.</p><p>4mm: adult.</p><p>Mixed bag: both sizes.</p><h2>Pack sizes</h2><p>Available as bag of 100, box of 500 and carton of 1000. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Sizes</th><td>2.5mm and 4mm</td></tr><tr><th>Sterility</th><td>Non-sterile, single use</td></tr><tr><th>Fitting</th><td>Check against your otoscope head</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,covers,specula,launch-range",FALSE,Tip size,2.5mm,Pack,Bag of 100,GPS-DIA-OTOSCOPE-EAR-SPECULA-0101,0,shopify,0,deny,manual,16.90,TRUE,TRUE,https://d2ol7oe51mr4n9.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/21cf8591-5e0e-4502-b291-4ffe19155c2f.png,1,Otoscope ear specula,"Otoscope ear specula, disposable tips","Otoscope ear specula: Disposable tips, 2.5mm and 4mm. Available as bag of 100, box of 500 and carton of 1000. Priced on the page, no account needed.",draft
otoscope-ear-specula,,,,,,,Tip size,2.5mm,Pack,Box of 500,GPS-DIA-OTOSCOPE-EAR-SPECULA-0102,0,shopify,0,deny,manual,74.00,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,2.5mm,Pack,Carton of 1000,GPS-DIA-OTOSCOPE-EAR-SPECULA-0103,0,shopify,0,deny,manual,138.00,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,4mm,Pack,Bag of 100,GPS-DIA-OTOSCOPE-EAR-SPECULA-0201,0,shopify,0,deny,manual,16.90,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,4mm,Pack,Box of 500,GPS-DIA-OTOSCOPE-EAR-SPECULA-0202,0,shopify,0,deny,manual,74.00,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,4mm,Pack,Carton of 1000,GPS-DIA-OTOSCOPE-EAR-SPECULA-0203,0,shopify,0,deny,manual,138.00,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,Mixed bag,Pack,Bag of 100,GPS-DIA-OTOSCOPE-EAR-SPECULA-0301,0,shopify,0,deny,manual,16.90,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,Mixed bag,Pack,Box of 500,GPS-DIA-OTOSCOPE-EAR-SPECULA-0302,0,shopify,0,deny,manual,74.00,TRUE,TRUE,,,,,,
otoscope-ear-specula,,,,,,,Tip size,Mixed bag,Pack,Carton of 1000,GPS-DIA-OTOSCOPE-EAR-SPECULA-0303,0,shopify,0,deny,manual,138.00,TRUE,TRUE,,,,,,
blood-glucose-meter,Blood glucose meter,"<p>The meter that matches the strips. Meters and strips are a closed pair, so a meter from one maker will not read another maker’s strip, whatever the box says.</p><h2>About blood glucose meter</h2><p>The meter that matches the strips. Meters and strips are a closed pair, so a meter from one maker will not read another maker’s strip, whatever the box says.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: Meter only and Starter kit.</p><p>Meter only: you have strips.</p><p>Starter kit: meter, device, 10 strips.</p><h2>Pack sizes</h2><p>Available as each, box of 5 and carton of 20. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Sample</th><td>Capillary blood</td></tr><tr><th>Strips</th><td>Matched strips only</td></tr><tr><th>Memory</th><td>Last 500 readings</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,meters,diag,launch-range",FALSE,Kit,Meter only,Pack,Each,GPS-DIA-BLOOD-GLUCOSE-METER-0101,0,shopify,0,deny,manual,34.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_b20c505c-894a-4948-a4ec-b6811facc908.png,1,Blood glucose meter,"Blood glucose meter, meter","Blood glucose meter: Meter, lancing device and case. Available as each, box of 5 and carton of 20. Priced on the page, no account needed, dispatched from.",draft
blood-glucose-meter,,,,,,,Kit,Meter only,Pack,Box of 5,GPS-DIA-BLOOD-GLUCOSE-METER-0102,0,shopify,0,deny,manual,159.00,TRUE,TRUE,,,,,,
blood-glucose-meter,,,,,,,Kit,Meter only,Pack,Carton of 20,GPS-DIA-BLOOD-GLUCOSE-METER-0103,0,shopify,0,deny,manual,580.00,TRUE,TRUE,,,,,,
blood-glucose-meter,,,,,,,Kit,Starter kit,Pack,Each,GPS-DIA-BLOOD-GLUCOSE-METER-0201,0,shopify,0,deny,manual,34.90,TRUE,TRUE,,,,,,
blood-glucose-meter,,,,,,,Kit,Starter kit,Pack,Box of 5,GPS-DIA-BLOOD-GLUCOSE-METER-0202,0,shopify,0,deny,manual,159.00,TRUE,TRUE,,,,,,
blood-glucose-meter,,,,,,,Kit,Starter kit,Pack,Carton of 20,GPS-DIA-BLOOD-GLUCOSE-METER-0203,0,shopify,0,deny,manual,580.00,TRUE,TRUE,,,,,,
tongue-depressors,Tongue depressors,"<p>Plain birch, smooth edges, adult length. Bought by the hundred because they are single use and there is no reason to buy them any other way.</p><h2>About tongue depressors</h2><p>Plain birch, smooth edges, adult length. Bought by the hundred because they are single use and there is no reason to buy them any other way.</p><p>The material is birch, smooth edged.</p><p>Supplied non-sterile.</p><h2>Choosing between the options</h2><p>There are 2 to choose from: Adult and Paediatric.</p><p>Adult: 150mm.</p><p>Paediatric: 140mm.</p><h2>Pack sizes</h2><p>Available as box of 100, carton of 1000 and carton of 5000. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Material</th><td>Birch, smooth edged</td></tr><tr><th>Sterility</th><td>Non-sterile</td></tr><tr><th>Length</th><td>150mm adult</td></tr></table>",Good Practice Supply,Diagnostics,"diagnostics,practice,depressor,launch-range",FALSE,Patient,Adult,Pack,Box of 100,GPS-DIA-TONGUE-DEPRESSORS-0101,0,shopify,0,deny,manual,6.90,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260915_111920_7a628413-5282-4fd0-9ef1-a6cdc1feec3d.png,1,Tongue depressors,"Tongue depressors, wooden","Tongue depressors: Wooden, adult, non-sterile. Available as box of 100, carton of 1000 and carton of 5000. Priced on the page, no account needed, dispatched.",draft
tongue-depressors,,,,,,,Patient,Adult,Pack,Carton of 1000,GPS-DIA-TONGUE-DEPRESSORS-0102,0,shopify,0,deny,manual,54.00,TRUE,TRUE,,,,,,
tongue-depressors,,,,,,,Patient,Adult,Pack,Carton of 5000,GPS-DIA-TONGUE-DEPRESSORS-0103,0,shopify,0,deny,manual,245.00,TRUE,TRUE,,,,,,
tongue-depressors,,,,,,,Patient,Paediatric,Pack,Box of 100,GPS-DIA-TONGUE-DEPRESSORS-0201,0,shopify,0,deny,manual,6.90,TRUE,TRUE,,,,,,
tongue-depressors,,,,,,,Patient,Paediatric,Pack,Carton of 1000,GPS-DIA-TONGUE-DEPRESSORS-0202,0,shopify,0,deny,manual,54.00,TRUE,TRUE,,,,,,
tongue-depressors,,,,,,,Patient,Paediatric,Pack,Carton of 5000,GPS-DIA-TONGUE-DEPRESSORS-0203,0,shopify,0,deny,manual,245.00,TRUE,TRUE,,,,,,
sharps-container-bench,"Sharps container, bench","<p>Sized for a bench or a bathroom cupboard. A one hand aperture, because the other hand is holding something sharp.</p><h2>Why a container and not a bottle</h2><p>Used needles cannot go in household waste anywhere in Australia. A proper sharps container is rigid polypropylene, puncture resistant, yellow so it is recognisable to whoever handles it next, and it has a temporary closure you can operate one handed and a final closure that cannot be reopened.</p><p>A drink bottle fails on every one of those. It is not a container, it is a hazard with a lid on it.</p><h2>Sizing and filling</h2><p>Fill to the line and not past it. The line exists because an overfull container cannot be closed safely, and a container that cannot be closed safely is the problem it was bought to prevent.</p><p>0.5L suits a bag or a bathroom cupboard. 1.4L is the bench size for someone injecting regularly. Wall mounted containers for a treatment room are in clinic and disposal.</p><h2>Specifications</h2><table><tr><th>Standard</th><td>AS 4031</td></tr><tr><th>Material</th><td>Puncture resistant polypropylene</td></tr><tr><th>Colour</th><td>Yellow</td></tr><tr><th>Closure</th><td>Temporary and final, with finger guard</td></tr></table>",Good Practice Supply,Clinic & disposal,"clinic-disposal,sharps,clinic,launch-range",FALSE,Capacity,0.5L,Pack,Each,GPS-CLI-SHARPS-CONTAINER-BENCH-0101,0,shopify,0,deny,manual,12.50,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_ff570e50-4d34-4cd4-882b-4e40b83438e1.png,1,"Sharps container, bench","Sharps container, 0.5L and 1.4L, yellow, AS 4031","Puncture resistant yellow sharps containers in 0.5L and 1.4L with a finger guard and a lockable lid. Priced on the page, no account needed.",draft
sharps-container-bench,,,,,,,Capacity,0.5L,Pack,Carton of 12,GPS-CLI-SHARPS-CONTAINER-BENCH-0102,0,shopify,0,deny,manual,129.00,TRUE,TRUE,,,,,,
sharps-container-bench,,,,,,,Capacity,1.4L,Pack,Each,GPS-CLI-SHARPS-CONTAINER-BENCH-0201,0,shopify,0,deny,manual,12.50,TRUE,TRUE,,,,,,
sharps-container-bench,,,,,,,Capacity,1.4L,Pack,Carton of 12,GPS-CLI-SHARPS-CONTAINER-BENCH-0202,0,shopify,0,deny,manual,129.00,TRUE,TRUE,,,,,,
sharps-container-bench,,,,,,,Capacity,2L,Pack,Each,GPS-CLI-SHARPS-CONTAINER-BENCH-0301,0,shopify,0,deny,manual,12.50,TRUE,TRUE,,,,,,
sharps-container-bench,,,,,,,Capacity,2L,Pack,Carton of 12,GPS-CLI-SHARPS-CONTAINER-BENCH-0302,0,shopify,0,deny,manual,129.00,TRUE,TRUE,,,,,,
sharps-container-wall-mount,"Sharps container, wall mount","<p>One per treatment room, bracketed at the point of use. Carrying a sharp between rooms is how staff get injured.</p><h2>About sharps container, wall mount</h2><p>One per treatment room, bracketed at the point of use. Carrying a sharp between rooms is how staff get injured.</p><h2>Choosing between the options</h2><p>There are 3 to choose from: 5L, 10L and 20L.</p><p>5L: .</p><p>10L: .</p><p>20L: .</p><h2>Pack sizes</h2><p>Available as each and carton of 6. The larger packs work out cheaper per unit, and the price for every one of them is on this page rather than behind a login.</p><h2>Specifications</h2><table><tr><th>Standard</th><td>AS 4031</td></tr><tr><th>Mount</th><td>Bracket included</td></tr></table>",Good Practice Supply,Clinic & disposal,"clinic-disposal,sharps,clinic,launch-range",FALSE,Capacity,5L,Pack,Each,GPS-CLI-SHARPS-CONTAINER-WALL-MOUNT-0101,0,shopify,0,deny,manual,24.50,TRUE,TRUE,https://d8j0ntlcm91z4.cloudfront.net/user_302vtY04kC9nbtUjJJAhLoDVMFw/hf_20260912_014655_ff570e50-4d34-4cd4-882b-4e40b83438e1.png,1,"Sharps container, wall mount","Sharps container, wall mount, bracketed","Sharps container, wall mount: Bracketed, keyed final closure. Available as each and carton of 6. Priced on the page, no account needed, dispatched from.",draft
sharps-container-wall-mount,,,,,,,Capacity,5L,Pack,Carton of 6,GPS-CLI-SHARPS-CONTAINER-WALL-MOUNT-0102,0,shopify,0,deny,manual,129.00,TRUE,TRUE,,,,,,
sharps-container-wall-mount,,,,,,,Capacity,10L,Pack,Each,GPS-CLI-SHARPS-CONTAINER-WALL-MOUNT-0201,0,shopify,0,deny,manual,24.50,TRUE,TRUE,,,,,,
sharps-container-wall-mount,,,,,,,Capacity,10L,Pack,Carton of 6,GPS-CLI-SHARPS-CONTAINER-WALL-MOUNT-0202,0,shopify,0,deny,manual,129.00,TRUE,TRUE,,,,,,
sharps-container-wall-mount,,,,,,,Capacity,20L,Pack,Each,GPS-CLI-SHARPS-CONTAINER-WALL-MOUNT-0301,0,shopify,0,deny,manual,24.50,TRUE,TRUE,,,,,,
sharps-container-wall-mount,,,,,,,Capacity,20L,Pack,Carton of 6,GPS-CLI-SHARPS-CONTAINER-WALL-MOUNT-0302,0,shopify,0,deny,manual,129.00,TRUE,TRUE,,,,,,
